name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
nederland,2025-04-05T05:00:00,77,77,73.1,87.76,0,0,,0,0,36.8,21.8,170,1008.2,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T06:00:00,75.8,75.8,71.9,87.7,0,0,,0,0,35.7,21.8,160,1008.1,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T07:00:00,75.8,75.8,71.9,87.7,0,0,,0,0,36.2,20.7,160,1008,100,8.7,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T08:00:00,77,77,73.1,87.76,0,0,,0,0,33.7,23,170,1008.7,100,6.8,15,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T09:00:00,78.2,78.2,73.1,84.5,0,0,,0,0,36,23,170,1009.2,100,8,71,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T10:00:00,78.2,78.2,73.1,84.48,0,0,,0,0,34.5,24.1,170,1009.7,100,8,91,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T11:00:00,80,84.5,74,81.93,0,0,,0,0,37.2,19.7,170,1009.7,100,8.7,155,0.6,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T12:00:00,80,84.2,73.1,79.48,0,0,,0,0,39.2,26.3,180,1009.9,100,8.7,127,0.5,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T13:00:00,79,79,73.1,82.03,0,0,,0,0,41.8,19.7,180,1009.6,100,8,63,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T14:00:00,78.1,78.1,73.1,84.53,0,0,,0,0,36.8,20.7,180,1008.4,100,8,64,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T15:00:00,75.8,75.8,73.1,91.25,0,0,,0,0,40.2,23,180,1007.5,100,6.2,50,0.2,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T16:00:00,79,79,73.1,82.1,0,0,,0,0,41.7,28.7,170,1006.5,100,8.7,79,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T17:00:00,77,77,73.1,87.77,0,0,,0,0,32.2,21.9,190,1006.1,100,8,8,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T18:00:00,77,77,73.1,87.75,0,0,,0,0,36.1,18.4,180,1005.9,100,8,17,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T19:00:00,75.8,75.8,73.1,91.34,0.023,100,rain,0,0,32.3,19.7,190,1006.5,100,3.1,14,0.1,0,,"Rain, Overcast",rain,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-05T20:00:00,68.2,68.2,66.2,93.23,0.012,100,rain,0,0,28.9,12.9,305,1008.1,100,5,0,0,0,,"Rain, Overcast",rain,"D3611,KBPT,KORG,USW00053998,72362953998"
nederland,2025-04-05T21:00:00,63,63,61.1,93.63,0.029,100,rain,0,0,21.7,14.9,330,1009.5,100,9.9,0,0,0,,"Rain, Overcast",rain,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T22:00:00,62,62,59,89.89,0,0,,0,0,25.3,17.1,340,1010.6,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-05T23:00:00,61.1,61.1,59,92.97,0,0,,0,0,21,12.7,330,1011.1,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T00:00:00,60.2,60.2,57.8,91.98,0.001,100,rain,0,0,21.9,16,330,1011.8,100,9.9,0,0,0,,"Rain, Overcast",rain,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T01:00:00,59,59,56.9,92.75,0,0,,0,0,21.9,14.9,340,1012,100,8,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T02:00:00,59,59,56.9,92.75,0,0,,0,0,25.2,18.2,350,1011.6,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T03:00:00,56.9,56.9,55.1,93.62,0,0,,0,0,21.9,14.9,320,1012.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T04:00:00,56.9,56.9,53.9,89.69,0,0,,0,0,25.3,12.7,330,1012.3,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T05:00:00,56,56,53.9,92.56,0,0,,0,0,27.7,12.7,320,1012.1,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T06:00:00,55.1,55.1,53,92.58,0.058,100,rain,0,0,24.2,17.1,330,1012.7,100,6.3,0,0,0,,"Rain, Overcast",rain,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T07:00:00,54,54,52.1,93.34,0.031,100,rain,0,0,24.2,13.8,330,1013.6,100,9.9,0,0,0,,"Rain, Overcast",rain,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T08:00:00,53.9,53.9,51.2,90.34,0,0,,0,0,24.2,13.8,340,1014.4,100,9.9,10,0,0,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-06T09:00:00,53.9,53.9,51.2,90.32,0,0,,0,0,18.3,11.3,320,1014.8,100,9.9,101,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T10:00:00,53.9,53.9,51.2,90.29,0,0,,0,0,24.1,12.7,330,1015,100,9.9,74,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T11:00:00,55.1,55.1,50,82.91,0,0,,0,0,25.3,16,330,1015.4,100,9.9,213,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T12:00:00,56,56,50,80.21,0,0,,0,0,18.3,16,330,1015.3,100,9.9,202,0.7,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T13:00:00,56,56,50,80.2,0,0,,0,0,24.1,16,340,1014.8,100,9.9,212,0.8,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T14:00:00,56.9,56.9,48.8,74.28,0,0,,0,0,24.2,16,330,1014.7,100,9.9,287,1,3,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T15:00:00,56,56,48.8,76.71,0,0,,0,0,24.2,11.4,340,1014.4,100,9.9,241,0.9,2,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T16:00:00,56.9,56.9,47.9,71.85,0,0,,0,0,21.9,16,320,1014.1,100,9.9,113,0.4,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T17:00:00,55.1,55.1,47.9,76.58,0,0,,0,0,25.2,14.9,330,1013.9,100,9.9,95,0.3,1,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T18:00:00,53.9,53.9,46.1,74.8,0,0,,0,0,26.8,17.1,340,1014.3,100,9.9,40,0.1,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T19:00:00,53,53,44.9,73.91,0,0,,0,0,25.4,13.8,330,1014.9,100,9.9,7,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T20:00:00,52.1,52.1,44,73.98,0,0,,0,0,24.2,16,330,1015.5,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T21:00:00,51.2,51.2,43.1,73.72,0,0,,0,0,16.1,16,330,1015.8,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T22:00:00,50,50,42.2,74.26,0,0,,0,0,26.3,16,330,1016.6,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-06T23:00:00,48.8,43.8,43,80.34,0,0,,0,0,21.5,12.7,320,1017,88.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T00:00:00,47.1,42.7,42.2,83.01,0,0,,0,0,21.9,9.1,330,1016.7,88.8,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T01:00:00,47.9,43,42.2,80.3,0,0,,0,0,21.7,11.4,310,1017,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T02:00:00,46.1,39.7,41,82.21,0,0,,0,0,23,14.9,330,1015.2,26.4,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T03:00:00,46.1,43.2,41,82.2,0,0,,0,0,20.6,5.7,251,1017.4,50.5,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T04:00:00,47,42.7,41,79.49,0,0,,0,0,19.9,9.1,310,1016.5,88.7,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T05:00:00,47,42.7,41,79.46,0,0,,0,0,20.6,9.1,310,1016.1,88.2,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T06:00:00,47,41.5,41,79.49,0,0,,0,0,20.1,12.7,320,1015.9,100,9.9,0,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T07:00:00,47,41.9,39.8,75.94,0,0,,0,0,20.6,11.4,320,1016.3,100,9.9,2,0,0,,Overcast,cloudy,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T08:00:00,46.1,39.7,39.8,78.51,0,0,,0,0,20.8,14.9,340,1016.7,53.8,9.9,73,0.3,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T09:00:00,48.8,44.5,41,74.31,0,0,,0,0,25.3,10.2,340,1017.9,88.8,9.9,51,0.2,1,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T10:00:00,53.9,53.9,43,66.62,0,0,,0,0,26.2,9.2,330,1018.2,27.6,9.9,417,1.5,4,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T11:00:00,57.8,57.8,44,59.99,0,0,,0,0,16.1,11.4,340,1018.2,88.2,9.9,489,1.8,5,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T12:00:00,59,59,43,55.41,0,0,,0,0,23,13.8,360,1017.8,88.8,9.9,676,2.4,7,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T13:00:00,60.1,60.1,43,53.14,0,0,,0,0,17.2,9.2,350,1017.7,88.8,9.9,338,1.2,3,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T14:00:00,62.9,62.9,44,50.04,0,0,,0,0,19.7,12.7,360,1017,88.8,9.9,377,1.4,4,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T15:00:00,64.1,64.1,43,46.27,0,0,,0,0,21.9,14.9,360,1016.6,88.8,9.9,779,2.8,8,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-07T16:00:00,62,62,43,49.72,0,0,,0,0,17.2,13.8,10,1016.2,100,9.9,628,2.3,6,,Overcast,cloudy,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-07T17:00:00,62.9,62.9,43,48.23,0,0,,0,0,20.8,14.9,20,1015.7,88.2,9.9,615,2.2,6,,Partially cloudy,partly-cloudy-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-07T18:00:00,62.9,62.9,42.1,46.56,0,0,,0,0,20.8,11.4,10,1015.8,27.5,9.9,47,0.2,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T19:00:00,62,62,42.1,48.09,0,0,,0,0,17.9,11.3,10,1016.2,26.4,9.9,20,0.1,0,,Partially cloudy,partly-cloudy-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T20:00:00,58.9,58.9,42.2,53.7,0,0,,0,0,12.8,5.7,50,1016.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T21:00:00,56.8,56.8,43.1,59.94,0,0,,0,0,9.8,4.6,50,1017.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T22:00:00,53,53,44,71.55,0,0,,0,0,8.7,0,291,1018.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-07T23:00:00,51.1,51.1,44.9,79.28,0,0,,0,0,7.8,3.3,261,1018.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T00:00:00,46.1,45,44.9,95.54,0,0,,0,0,8.5,3.3,290,1019,0,9.9,0,0,0,,Clear,clear-night,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T01:00:00,48.8,48.8,44,83.56,0,0,,0,0,8.9,0,291,1019.4,0,9.9,0,0,0,,Clear,clear-night,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T02:00:00,47,47,44.9,92.41,0,0,,0,0,7.2,0,291,1019.3,0,9.9,0,0,0,,Clear,clear-night,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T03:00:00,46.1,46.1,44.9,95.56,0,0,,0,0,7.8,0,291,1019.1,0,9.9,0,0,0,,Clear,clear-night,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T04:00:00,44.9,43.6,44,96.63,0,0,,0,0,7.8,3.3,300,1018.9,0,9.9,0,0,0,,Clear,clear-night,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T05:00:00,46.1,43.9,44,92.37,0,0,,0,0,7.8,4.6,320,1018.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T06:00:00,44,41.5,43.1,96.36,0,0,,0,0,7.8,4.6,320,1019.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T07:00:00,44,44,43,96.35,0,0,,0,0,7.8,0,291,1019.8,0,9.9,7,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T08:00:00,47,46,44.9,92.42,0,0,,0,0,8.5,3.3,330,1020.6,0,9.9,32,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T09:00:00,55.1,55.1,47.9,76.66,0,0,,0,0,9.6,0,291,1021.2,0,9.9,54,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T10:00:00,62,62,44,51.66,0,0,,0,0,10.1,0,360,1021.7,0,9.9,591,2.1,6,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T11:00:00,65.9,65.9,35.9,32.9,0,0,,0,0,10.5,6.9,350,1022.1,0,9.9,776,2.8,8,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T12:00:00,66.8,66.8,35.8,31.79,0,0,,0,0,10.3,3.3,626,1022,0,9.9,891,3.2,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T13:00:00,70,70,35.8,28.46,0,0,,0,0,9.8,8,40,1021.3,0,9.9,912,3.3,9,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T14:00:00,71,71,37,28.82,0,0,,0,0,8.5,5.8,10,1020.5,0,9.9,945,3.4,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,FADT2,72362953998"
nederland,2025-04-08T15:00:00,71,71,34.9,26.57,0,0,,0,0,7.6,5.7,10,1020,0,9.9,889,3.2,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T16:00:00,73,73,34.9,24.77,0,0,,0,0,7.4,10.2,291,1019.3,0,9.9,773,2.8,8,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T17:00:00,73,73,35.8,25.65,0,0,,0,0,7.4,4.7,262,1018.9,0,9.9,608,2.2,6,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T18:00:00,70,70,42.8,37.4,0,0,,0,0,7.6,12.6,201,1018.9,0,9.9,406,1.5,4,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T19:00:00,65.9,65.9,43,43.38,0,0,,0,0,8.1,9.1,200,1019.1,0,9.9,189,0.7,2,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T20:00:00,61,61,44,53.47,0,0,,0,0,10.5,8,190,1019.3,0,9.9,23,0.1,0,,Clear,clear-night,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-08T21:00:00,56.9,56.9,44.9,64.01,0,0,,0,0,11.4,5.7,211,1019.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T22:00:00,56,56,44.9,66.34,0,0,,0,0,11.6,4.6,201,1020.4,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-08T23:00:00,53.9,53.9,47,77.49,0,0,,0,0,11,0,291,1020.7,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T00:00:00,55,55,47.9,76.77,0,0,,0,0,10.1,5.7,261,1020.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T01:00:00,53,53,47.9,82.81,0,0,,0,0,8.9,4.6,280,1021.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T02:00:00,51.1,51.1,47.9,88.68,0,0,,0,0,9.6,3.3,280,1020.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T03:00:00,47.9,47.9,47,96.63,0,0,,0,0,8.9,0,291,1020.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T04:00:00,48.8,48.8,47.9,96.66,0,0,,0,0,8.5,0,291,1020.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T05:00:00,47,46,47,99.94,0,0,,0,0,8.7,3.3,149,1020.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T06:00:00,48.8,48.8,47.9,96.66,0,0,,0,0,8.9,0,291,1020.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T07:00:00,48.8,48.8,47.9,96.67,0,0,,0,0,8.9,0,291,1020.7,0,9.9,5,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T08:00:00,52,52,51.1,96.73,0,0,,0,0,8.7,3.3,626,1021.5,0,9.9,33,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T09:00:00,64.1,64.1,55.1,72.65,0,0,,0,0,8.3,0,291,1021.8,0,9.9,56,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T10:00:00,69.1,69.1,53.9,58.41,0,0,,0,0,11.6,9.1,219,1022.1,0,9.9,56,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T11:00:00,73.1,73.1,47.9,40.9,0,0,,0,0,20.8,13.8,200,1022.4,0,9.9,699,2.5,7,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T12:00:00,74,74,44.8,35.34,0,0,,0,0,20.8,12.7,220,1022.5,0,9.9,834,3,8,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T13:00:00,74.9,74.9,44.8,34.31,0,0,,0,0,23,14.9,190,1022.2,0,9.9,911,3.3,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T14:00:00,75.7,75.7,46,34.83,0,0,,0,0,20.1,10.3,219,1021.6,0,9.9,926,3.3,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T15:00:00,74.8,74.8,46.9,37.12,0,0,,0,0,21.9,15,200,1021,0,9.9,873,3.1,9,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T16:00:00,74.8,74.8,46.9,37.09,0,0,,0,0,20.8,11.4,200,1020.2,0,9.9,760,2.7,8,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T17:00:00,73.9,73.9,48.7,40.92,0,0,,0,0,17.2,12.7,190,1020,0,9.9,595,2.1,6,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T18:00:00,71.8,71.8,48.7,43.89,0,0,,0,0,19.7,11.4,190,1019.7,0,9.9,397,1.4,4,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T19:00:00,69.1,69.1,49.9,50.45,0,0,,0,0,17.4,10.3,190,1019.7,0,9.9,185,0.7,2,,Clear,clear-day,"USW00012917,KBPT,KORG,72241012917,BETT2,72362953998"
nederland,2025-04-09T20:00:00,62,62,51.1,67.37,0,0,,0,0,13.4,8,180,1019.6,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T21:00:00,59,59,52,77.53,0,0,,0,0,12.5,6.9,180,1019.5,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T22:00:00,59,59,53,80.38,0,0,,0,0,13.4,6.9,190,1020.2,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-09T23:00:00,57.8,57.8,53,83.84,0,0,,0,0,13.4,5.8,180,1020.3,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T00:00:00,56.9,56.9,53.9,89.55,0,0,,0,0,12.8,4.6,191,1020.6,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T01:00:00,59,59,56,89.74,0,0,,0,0,11.4,3.3,191,1020.9,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T02:00:00,56.9,56.9,55.1,93.66,0,0,,0,0,11,3.3,201,1020.6,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T03:00:00,55.1,55.1,53.9,95.71,0,0,,0,0,10.1,4.6,179,1020.1,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T04:00:00,56,56,53.9,92.67,0,0,,0,0,10.1,3.3,201,1019.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T05:00:00,56.9,56.9,55.1,93.7,0,0,,0,0,9.8,3.3,191,1019.8,0,9.9,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T06:00:00,53,53,53,99.97,0,0,,0,0,8.9,5.4,187,1020.2,0,4.7,0,0,0,,Clear,clear-night,"D3611,USW00012917,KBPT,72241012917,72362953998"
nederland,2025-04-10T07:00:00,56,56,55.1,96.77,0,0,,0,0,8.3,4.6,179,1020.7,0.6,9.8,8,0,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T08:00:00,59,59,57.8,95.81,0,0,,0,0,8.1,0,291,1021.4,0,9.9,31,0.1,0,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T09:00:00,68,68,60.1,75.91,0,0,,0,0,9.4,6.9,210,1021.9,0,9.9,52,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
nederland,2025-04-10T10:00:00,73.1,73.1,60.1,63.8,0,0,,0,0,12.5,12.6,230,1022.3,0,9.9,58,0.2,1,,Clear,clear-day,"D3611,USW00012917,KBPT,KORG,72241012917,72362953998"
