time,area,actual_total_load_mw,total_load_forecast_mw
03/04/2025 10:30 - 03/04/2025 10:45,BZN|NL,13133.84,10381.94
03/04/2025 10:45 - 03/04/2025 11:00,BZN|NL,13210.29,10015.27
03/04/2025 11:00 - 03/04/2025 11:15,BZN|NL,13012.84,9661.51
03/04/2025 11:15 - 03/04/2025 11:30,BZN|NL,12906.56,9182.34
03/04/2025 11:30 - 03/04/2025 11:45,BZN|NL,13087.58,8755.3
03/04/2025 11:45 - 03/04/2025 12:00,BZN|NL,13090.06,8548.95
03/04/2025 12:00 - 03/04/2025 12:15,BZN|NL,12882.25,8385.8
03/04/2025 12:15 - 03/04/2025 12:30,BZN|NL,12884.71,8014.58
03/04/2025 12:30 - 03/04/2025 12:45,BZN|NL,12723.22,7785.86
03/04/2025 12:45 - 03/04/2025 13:00,BZN|NL,12968.07,7635.88
03/04/2025 13:00 - 03/04/2025 13:15,BZN|NL,12972.03,7482.71
03/04/2025 13:15 - 03/04/2025 13:30,BZN|NL,12984.07,7384.45
03/04/2025 13:30 - 03/04/2025 13:45,BZN|NL,13025.49,7328.57
03/04/2025 13:45 - 03/04/2025 14:00,BZN|NL,12985.01,7247.52
03/04/2025 14:00 - 03/04/2025 14:15,BZN|NL,12829.48,7285.09
03/04/2025 14:15 - 03/04/2025 14:30,BZN|NL,12779.75,7363.66
03/04/2025 14:30 - 03/04/2025 14:45,BZN|NL,12732.09,7398.16
03/04/2025 14:45 - 03/04/2025 15:00,BZN|NL,12738.43,7464.27
03/04/2025 15:00 - 03/04/2025 15:15,BZN|NL,12785.67,7595.5
03/04/2025 15:15 - 03/04/2025 15:30,BZN|NL,12777.89,7748.51
03/04/2025 15:30 - 03/04/2025 15:45,BZN|NL,12715.08,7919.46
03/04/2025 15:45 - 03/04/2025 16:00,BZN|NL,12729.49,8083.77
03/04/2025 16:00 - 03/04/2025 16:15,BZN|NL,12841,8351.69
03/04/2025 16:15 - 03/04/2025 16:30,BZN|NL,12813.89,8715.75
03/04/2025 16:30 - 03/04/2025 16:45,BZN|NL,12815.94,9022.74
03/04/2025 16:45 - 03/04/2025 17:00,BZN|NL,12878.25,9394.64
03/04/2025 17:00 - 03/04/2025 17:15,BZN|NL,12942.16,9929.52
03/04/2025 17:15 - 03/04/2025 17:30,BZN|NL,13086.14,10568.09
03/04/2025 17:30 - 03/04/2025 17:45,BZN|NL,13333.17,11077.23
03/04/2025 17:45 - 03/04/2025 18:00,BZN|NL,13416.77,11575.45
03/04/2025 18:00 - 03/04/2025 18:15,BZN|NL,13412.24,12110.26
03/04/2025 18:15 - 03/04/2025 18:30,BZN|NL,13463.31,12800.86
03/04/2025 18:30 - 03/04/2025 18:45,BZN|NL,13421.26,13440.49
03/04/2025 18:45 - 03/04/2025 19:00,BZN|NL,13510.31,13887.4
03/04/2025 19:00 - 03/04/2025 19:15,BZN|NL,13698.22,14134.56
03/04/2025 19:15 - 03/04/2025 19:30,BZN|NL,13785.23,14418.91
03/04/2025 19:30 - 03/04/2025 19:45,BZN|NL,13939.15,14651.12
03/04/2025 19:45 - 03/04/2025 20:00,BZN|NL,14209.2,14790.8
03/04/2025 20:00 - 03/04/2025 20:15,BZN|NL,14346.12,14947.31
03/04/2025 20:15 - 03/04/2025 20:30,BZN|NL,14426.84,15026.87
03/04/2025 20:30 - 03/04/2025 20:45,BZN|NL,14511.26,14991.48
03/04/2025 20:45 - 03/04/2025 21:00,BZN|NL,14490.44,14887.36
03/04/2025 21:00 - 03/04/2025 21:15,BZN|NL,14207.46,14777.78
03/04/2025 21:15 - 03/04/2025 21:30,BZN|NL,14107.2,14660.18
03/04/2025 21:30 - 03/04/2025 21:45,BZN|NL,13965.97,14574.04
03/04/2025 21:45 - 03/04/2025 22:00,BZN|NL,13830.58,14490.6
03/04/2025 22:00 - 03/04/2025 22:15,BZN|NL,13440.89,14341.86
03/04/2025 22:15 - 03/04/2025 22:30,BZN|NL,13284.08,14106.46
03/04/2025 22:30 - 03/04/2025 22:45,BZN|NL,13016.46,13938.68
03/04/2025 22:45 - 03/04/2025 23:00,BZN|NL,12826.22,13791.65
03/04/2025 23:00 - 03/04/2025 23:15,BZN|NL,12560.45,13561.43
03/04/2025 23:15 - 03/04/2025 23:30,BZN|NL,12350.98,13415.9
03/04/2025 23:30 - 03/04/2025 23:45,BZN|NL,12115.7,13240.75
03/04/2025 23:45 - 04/04/2025 00:00,BZN|NL,11909.62,13040.77
04/04/2025 00:00 - 04/04/2025 00:15,BZN|NL,11718.24,11909.85
04/04/2025 00:15 - 04/04/2025 00:30,BZN|NL,11602.67,11731.36
04/04/2025 00:30 - 04/04/2025 00:45,BZN|NL,11390.65,11580.3
04/04/2025 00:45 - 04/04/2025 01:00,BZN|NL,11241.74,11448.44
04/04/2025 01:00 - 04/04/2025 01:15,BZN|NL,11134.72,12252.52
04/04/2025 01:15 - 04/04/2025 01:30,BZN|NL,10989.46,12079.95
04/04/2025 01:30 - 04/04/2025 01:45,BZN|NL,10854.08,11862.99
04/04/2025 01:45 - 04/04/2025 02:00,BZN|NL,10780.18,11693.76
04/04/2025 02:00 - 04/04/2025 02:15,BZN|NL,10701.07,11558.72
04/04/2025 02:15 - 04/04/2025 02:30,BZN|NL,10600.27,11465.65
04/04/2025 02:30 - 04/04/2025 02:45,BZN|NL,10596.07,11380.88
04/04/2025 02:45 - 04/04/2025 03:00,BZN|NL,10521.5,11332.31
04/04/2025 03:00 - 04/04/2025 03:15,BZN|NL,10459.95,11265.31
04/04/2025 03:15 - 04/04/2025 03:30,BZN|NL,10395.46,11232.54
04/04/2025 03:30 - 04/04/2025 03:45,BZN|NL,10302.77,11225.11
04/04/2025 03:45 - 04/04/2025 04:00,BZN|NL,10279.55,11218.85
04/04/2025 04:00 - 04/04/2025 04:15,BZN|NL,10338.78,11160.31
04/04/2025 04:15 - 04/04/2025 04:30,BZN|NL,10343.22,11153.88
04/04/2025 04:30 - 04/04/2025 04:45,BZN|NL,10388.44,11142.48
04/04/2025 04:45 - 04/04/2025 05:00,BZN|NL,10378.1,11163.76
04/04/2025 05:00 - 04/04/2025 05:15,BZN|NL,10705.14,11145.76
04/04/2025 05:15 - 04/04/2025 05:30,BZN|NL,10690.06,11165.88
04/04/2025 05:30 - 04/04/2025 05:45,BZN|NL,10900.88,11142.6
04/04/2025 05:45 - 04/04/2025 06:00,BZN|NL,11070.69,11162.44
04/04/2025 06:00 - 04/04/2025 06:15,BZN|NL,11658.77,11147.6
04/04/2025 06:15 - 04/04/2025 06:30,BZN|NL,11848.09,11193.53
04/04/2025 06:30 - 04/04/2025 06:45,BZN|NL,12146.7,11349.25
04/04/2025 06:45 - 04/04/2025 07:00,BZN|NL,12463.99,11484.84
04/04/2025 07:00 - 04/04/2025 07:15,BZN|NL,12904.1,11688.7
04/04/2025 07:15 - 04/04/2025 07:30,BZN|NL,13202,11931.21
04/04/2025 07:30 - 04/04/2025 07:45,BZN|NL,13405.09,12037.21
04/04/2025 07:45 - 04/04/2025 08:00,BZN|NL,13695.93,12195.89
04/04/2025 08:00 - 04/04/2025 08:15,BZN|NL,13575.46,12309.69
04/04/2025 08:15 - 04/04/2025 08:30,BZN|NL,13550.22,12411.42
04/04/2025 08:30 - 04/04/2025 08:45,BZN|NL,13630.5,12388.23
04/04/2025 08:45 - 04/04/2025 09:00,BZN|NL,13718.53,12328.49
04/04/2025 09:00 - 04/04/2025 09:15,BZN|NL,13426.65,12201.17
04/04/2025 09:15 - 04/04/2025 09:30,BZN|NL,13381.6,11899.5
04/04/2025 09:30 - 04/04/2025 09:45,BZN|NL,13150.58,11742.07
04/04/2025 09:45 - 04/04/2025 10:00,BZN|NL,13177.93,11493.88
04/04/2025 10:00 - 04/04/2025 10:15,BZN|NL,12907.5,11188.45
04/04/2025 10:15 - 04/04/2025 10:30,BZN|NL,12912.75,10782.54
04/04/2025 10:30 - 04/04/2025 10:45,BZN|NL,13079.66,10430.02
04/04/2025 10:45 - 04/04/2025 11:00,BZN|NL,13051.6,10031.86
04/04/2025 11:00 - 04/04/2025 11:15,BZN|NL,12896.53,9838.16
04/04/2025 11:15 - 04/04/2025 11:30,BZN|NL,12717.85,9413.76
04/04/2025 11:30 - 04/04/2025 11:45,BZN|NL,12888.43,9021.95
04/04/2025 11:45 - 04/04/2025 12:00,BZN|NL,13115.43,8833.65
04/04/2025 12:00 - 04/04/2025 12:15,BZN|NL,12947.1,8836.83
04/04/2025 12:15 - 04/04/2025 12:30,BZN|NL,12901.61,8843.6
04/04/2025 12:30 - 04/04/2025 12:45,BZN|NL,12887.16,8741.55
04/04/2025 12:45 - 04/04/2025 13:00,BZN|NL,12973.58,8718.18
04/04/2025 13:00 - 04/04/2025 13:15,BZN|NL,12837.98,8725.85
04/04/2025 13:15 - 04/04/2025 13:30,BZN|NL,12827.85,8706.06
04/04/2025 13:30 - 04/04/2025 13:45,BZN|NL,12821.39,8486.87
04/04/2025 13:45 - 04/04/2025 14:00,BZN|NL,12670.68,8397.69
04/04/2025 14:00 - 04/04/2025 14:15,BZN|NL,12681.28,8453.53
04/04/2025 14:15 - 04/04/2025 14:30,BZN|NL,12633.25,8464.89
04/04/2025 14:30 - 04/04/2025 14:45,BZN|NL,12573.16,8456.63
04/04/2025 14:45 - 04/04/2025 15:00,BZN|NL,12549.79,8433.98
04/04/2025 15:00 - 04/04/2025 15:15,BZN|NL,12684.17,8427.28
04/04/2025 15:15 - 04/04/2025 15:30,BZN|NL,12621.24,8649.4
04/04/2025 15:30 - 04/04/2025 15:45,BZN|NL,12585.07,8799.06
04/04/2025 15:45 - 04/04/2025 16:00,BZN|NL,12511.99,9071.85
04/04/2025 16:00 - 04/04/2025 16:15,BZN|NL,12626.04,9332.88
04/04/2025 16:15 - 04/04/2025 16:30,BZN|NL,12599.27,9734.66
04/04/2025 16:30 - 04/04/2025 16:45,BZN|NL,12514.33,10067.18
04/04/2025 16:45 - 04/04/2025 17:00,BZN|NL,12585,10396.72
04/04/2025 17:00 - 04/04/2025 17:15,BZN|NL,12767.44,10732.84
04/04/2025 17:15 - 04/04/2025 17:30,BZN|NL,12764.43,11129.77
04/04/2025 17:30 - 04/04/2025 17:45,BZN|NL,12931.24,11535.4
04/04/2025 17:45 - 04/04/2025 18:00,BZN|NL,13132.93,11838.28
04/04/2025 18:00 - 04/04/2025 18:15,BZN|NL,13097.43,12203.8
04/04/2025 18:15 - 04/04/2025 18:30,BZN|NL,13175.13,12668.91
04/04/2025 18:30 - 04/04/2025 18:45,BZN|NL,13258.26,13083.72
04/04/2025 18:45 - 04/04/2025 19:00,BZN|NL,13319.58,13409.88
04/04/2025 19:00 - 04/04/2025 19:15,BZN|NL,13438.02,13653.57
04/04/2025 19:15 - 04/04/2025 19:30,BZN|NL,13466.62,13889.86
04/04/2025 19:30 - 04/04/2025 19:45,BZN|NL,13604.1,14094
04/04/2025 19:45 - 04/04/2025 20:00,BZN|NL,13793.19,14151.5
04/04/2025 20:00 - 04/04/2025 20:15,BZN|NL,13891.7,14263.69
04/04/2025 20:15 - 04/04/2025 20:30,BZN|NL,13971.79,14306.57
04/04/2025 20:30 - 04/04/2025 20:45,BZN|NL,14068.67,14253.35
04/04/2025 20:45 - 04/04/2025 21:00,BZN|NL,14056.89,14157.06
04/04/2025 21:00 - 04/04/2025 21:15,BZN|NL,13797.06,14028.98
04/04/2025 21:15 - 04/04/2025 21:30,BZN|NL,13617.63,13799.16
04/04/2025 21:30 - 04/04/2025 21:45,BZN|NL,13460.65,13698
04/04/2025 21:45 - 04/04/2025 22:00,BZN|NL,13306.8,13569.15
04/04/2025 22:00 - 04/04/2025 22:15,BZN|NL,13057.82,13326.15
04/04/2025 22:15 - 04/04/2025 22:30,BZN|NL,12822.39,13117.52
04/04/2025 22:30 - 04/04/2025 22:45,BZN|NL,12568.69,12940.36
04/04/2025 22:45 - 04/04/2025 23:00,BZN|NL,12361.87,12810.78
04/04/2025 23:00 - 04/04/2025 23:15,BZN|NL,12341.98,12665.09
04/04/2025 23:15 - 04/04/2025 23:30,BZN|NL,12217.36,12480.92
04/04/2025 23:30 - 04/04/2025 23:45,BZN|NL,12037.96,12317.44
04/04/2025 23:45 - 05/04/2025 00:00,BZN|NL,11877.96,12145.07
05/04/2025 00:00 - 05/04/2025 00:15,BZN|NL,11589.17,10865.32
05/04/2025 00:15 - 05/04/2025 00:30,BZN|NL,11453.01,10730.84
05/04/2025 00:30 - 05/04/2025 00:45,BZN|NL,11251.06,10576.03
05/04/2025 00:45 - 05/04/2025 01:00,BZN|NL,11149.1,10434.78
05/04/2025 01:00 - 05/04/2025 01:15,BZN|NL,11029.97,11269.9
05/04/2025 01:15 - 05/04/2025 01:30,BZN|NL,10999.34,11132.76
05/04/2025 01:30 - 05/04/2025 01:45,BZN|NL,10826.16,11045.9
05/04/2025 01:45 - 05/04/2025 02:00,BZN|NL,10718.33,10805.26
05/04/2025 02:00 - 05/04/2025 02:15,BZN|NL,10594.9,10626.46
05/04/2025 02:15 - 05/04/2025 02:30,BZN|NL,10483.91,10536.83
05/04/2025 02:30 - 05/04/2025 02:45,BZN|NL,10400.67,10426.55
05/04/2025 02:45 - 05/04/2025 03:00,BZN|NL,10368.59,10304.82
05/04/2025 03:00 - 05/04/2025 03:15,BZN|NL,10305.01,10215.06
05/04/2025 03:15 - 05/04/2025 03:30,BZN|NL,10268.96,10198.42
05/04/2025 03:30 - 05/04/2025 03:45,BZN|NL,10252.45,10165.03
05/04/2025 03:45 - 05/04/2025 04:00,BZN|NL,10234.75,10140.04
05/04/2025 04:00 - 05/04/2025 04:15,BZN|NL,10361.33,10116.07
05/04/2025 04:15 - 05/04/2025 04:30,BZN|NL,10404.16,10177.21
05/04/2025 04:30 - 05/04/2025 04:45,BZN|NL,10354.46,10241.87
05/04/2025 04:45 - 05/04/2025 05:00,BZN|NL,10349.57,10287.94
05/04/2025 05:00 - 05/04/2025 05:15,BZN|NL,10395.78,10312.36
05/04/2025 05:15 - 05/04/2025 05:30,BZN|NL,10360.15,10292.06
05/04/2025 05:30 - 05/04/2025 05:45,BZN|NL,10433.47,10309.36
05/04/2025 05:45 - 05/04/2025 06:00,BZN|NL,10461.3,10354.66
05/04/2025 06:00 - 05/04/2025 06:15,BZN|NL,10697.47,10345.14
05/04/2025 06:15 - 05/04/2025 06:30,BZN|NL,10771.12,10403.31
05/04/2025 06:30 - 05/04/2025 06:45,BZN|NL,10935.8,10477.28
05/04/2025 06:45 - 05/04/2025 07:00,BZN|NL,11024.56,10548.23
05/04/2025 07:00 - 05/04/2025 07:15,BZN|NL,11193.24,10615.86
05/04/2025 07:15 - 05/04/2025 07:30,BZN|NL,11233.48,10731.78
05/04/2025 07:30 - 05/04/2025 07:45,BZN|NL,11245.84,10785.62
05/04/2025 07:45 - 05/04/2025 08:00,BZN|NL,11391.9,10763.06
05/04/2025 08:00 - 05/04/2025 08:15,BZN|NL,11323.18,10652.68
05/04/2025 08:15 - 05/04/2025 08:30,BZN|NL,11381.09,10577.92
05/04/2025 08:30 - 05/04/2025 08:45,BZN|NL,11375.31,10407.69
05/04/2025 08:45 - 05/04/2025 09:00,BZN|NL,11452.51,10217
05/04/2025 09:00 - 05/04/2025 09:15,BZN|NL,11351.61,10038.1
05/04/2025 09:15 - 05/04/2025 09:30,BZN|NL,11346.55,9767.2
05/04/2025 09:30 - 05/04/2025 09:45,BZN|NL,11328.36,9512.79
05/04/2025 09:45 - 05/04/2025 10:00,BZN|NL,11482.75,9249
05/04/2025 10:00 - 05/04/2025 10:15,BZN|NL,11285.53,9031.08
05/04/2025 10:15 - 05/04/2025 10:30,BZN|NL,11241.72,8600.99
05/04/2025 10:30 - 05/04/2025 10:45,BZN|NL,11335.1,8343.9
05/04/2025 10:45 - 05/04/2025 11:00,BZN|NL,11406.03,8077.13
05/04/2025 11:00 - 05/04/2025 11:15,BZN|NL,11291.61,7889.83
05/04/2025 11:15 - 05/04/2025 11:30,BZN|NL,11138.72,7597.02
05/04/2025 11:30 - 05/04/2025 11:45,BZN|NL,11174.6,7414.79
05/04/2025 11:45 - 05/04/2025 12:00,BZN|NL,11209.72,7214.84
05/04/2025 12:00 - 05/04/2025 12:15,BZN|NL,11117,7240.34
05/04/2025 12:15 - 05/04/2025 12:30,BZN|NL,11134.63,7258.3
05/04/2025 12:30 - 05/04/2025 12:45,BZN|NL,11212.79,7317.63
05/04/2025 12:45 - 05/04/2025 13:00,BZN|NL,11280.73,7404.2
05/04/2025 13:00 - 05/04/2025 13:15,BZN|NL,11237.78,7475.35
05/04/2025 13:15 - 05/04/2025 13:30,BZN|NL,11167.88,7415.2
05/04/2025 13:30 - 05/04/2025 13:45,BZN|NL,11249.93,7258.31
05/04/2025 13:45 - 05/04/2025 14:00,BZN|NL,11202.19,7086.18
05/04/2025 14:00 - 05/04/2025 14:15,BZN|NL,11159.82,6953.24
05/04/2025 14:15 - 05/04/2025 14:30,BZN|NL,11013.65,6791.53
05/04/2025 14:30 - 05/04/2025 14:45,BZN|NL,10877.64,6750.8
05/04/2025 14:45 - 05/04/2025 15:00,BZN|NL,10885.57,6791.81
05/04/2025 15:00 - 05/04/2025 15:15,BZN|NL,11035.01,6945.54
05/04/2025 15:15 - 05/04/2025 15:30,BZN|NL,10903.45,6968.72
05/04/2025 15:30 - 05/04/2025 15:45,BZN|NL,10851.34,7064.44
05/04/2025 15:45 - 05/04/2025 16:00,BZN|NL,10853.33,7227.99
05/04/2025 16:00 - 05/04/2025 16:15,BZN|NL,11020.88,7460.26
05/04/2025 16:15 - 05/04/2025 16:30,BZN|NL,10995.26,7764.62
05/04/2025 16:30 - 05/04/2025 16:45,BZN|NL,10920.97,7974.74
05/04/2025 16:45 - 05/04/2025 17:00,BZN|NL,11137.25,8225.49
05/04/2025 17:00 - 05/04/2025 17:15,BZN|NL,11472.14,8520.53
05/04/2025 17:15 - 05/04/2025 17:30,BZN|NL,11696.52,8933.14
05/04/2025 17:30 - 05/04/2025 17:45,BZN|NL,11868.43,9367
05/04/2025 17:45 - 05/04/2025 18:00,BZN|NL,11920.27,9774.07
05/04/2025 18:00 - 05/04/2025 18:15,BZN|NL,12029.5,10246.56
05/04/2025 18:15 - 05/04/2025 18:30,BZN|NL,12130.15,10817.91
05/04/2025 18:30 - 05/04/2025 18:45,BZN|NL,12173.39,11392.08
05/04/2025 18:45 - 05/04/2025 19:00,BZN|NL,12238.34,11806.75
05/04/2025 19:00 - 05/04/2025 19:15,BZN|NL,12361.51,12112.04
05/04/2025 19:15 - 05/04/2025 19:30,BZN|NL,12389.56,12544.9
05/04/2025 19:30 - 05/04/2025 19:45,BZN|NL,12553.36,12784.42
05/04/2025 19:45 - 05/04/2025 20:00,BZN|NL,12759.16,12920.08
05/04/2025 20:00 - 05/04/2025 20:15,BZN|NL,12986.05,12941.89
05/04/2025 20:15 - 05/04/2025 20:30,BZN|NL,13145.87,12912.39
05/04/2025 20:30 - 05/04/2025 20:45,BZN|NL,13238.27,12883.41
05/04/2025 20:45 - 05/04/2025 21:00,BZN|NL,13241.36,12840.78
05/04/2025 21:00 - 05/04/2025 21:15,BZN|NL,13152.97,12747.57
05/04/2025 21:15 - 05/04/2025 21:30,BZN|NL,12966.58,12568.75
05/04/2025 21:30 - 05/04/2025 21:45,BZN|NL,12830.2,12434.51
05/04/2025 21:45 - 05/04/2025 22:00,BZN|NL,12713.78,12319.36
05/04/2025 22:00 - 05/04/2025 22:15,BZN|NL,12576.18,12114.12
05/04/2025 22:15 - 05/04/2025 22:30,BZN|NL,12348.81,12017.17
05/04/2025 22:30 - 05/04/2025 22:45,BZN|NL,12290.93,11894.82
05/04/2025 22:45 - 05/04/2025 23:00,BZN|NL,12101.46,11746.12
05/04/2025 23:00 - 05/04/2025 23:15,BZN|NL,12017.61,11598.22
05/04/2025 23:15 - 05/04/2025 23:30,BZN|NL,11807.88,11397.65
05/04/2025 23:30 - 05/04/2025 23:45,BZN|NL,11686.82,11241.27
05/04/2025 23:45 - 06/04/2025 00:00,BZN|NL,11532.9,11084.56
06/04/2025 00:00 - 06/04/2025 00:15,BZN|NL,11485.87,12269.16
06/04/2025 00:15 - 06/04/2025 00:30,BZN|NL,11322.92,12095.83
06/04/2025 00:30 - 06/04/2025 00:45,BZN|NL,11204.24,11916.82
06/04/2025 00:45 - 06/04/2025 01:00,BZN|NL,11016.32,11733.25
06/04/2025 01:00 - 06/04/2025 01:15,BZN|NL,10952.29,10898.09
06/04/2025 01:15 - 06/04/2025 01:30,BZN|NL,10927.7,10776.57
06/04/2025 01:30 - 06/04/2025 01:45,BZN|NL,10812.06,10593.56
06/04/2025 01:45 - 06/04/2025 02:00,BZN|NL,10703.42,10459.51
06/04/2025 02:00 - 06/04/2025 02:15,BZN|NL,10699.54,10266.65
06/04/2025 02:15 - 06/04/2025 02:30,BZN|NL,10602.96,10063.54
06/04/2025 02:30 - 06/04/2025 02:45,BZN|NL,10516.85,9899.75
06/04/2025 02:45 - 06/04/2025 03:00,BZN|NL,10458.82,9783.71
06/04/2025 03:00 - 06/04/2025 03:15,BZN|NL,10383.96,9733.02
06/04/2025 03:15 - 06/04/2025 03:30,BZN|NL,10312.79,9673.52
06/04/2025 03:30 - 06/04/2025 03:45,BZN|NL,10289.38,9593.36
06/04/2025 03:45 - 06/04/2025 04:00,BZN|NL,10250.1,9535.46
06/04/2025 04:00 - 06/04/2025 04:15,BZN|NL,10254.59,9467.11
06/04/2025 04:15 - 06/04/2025 04:30,BZN|NL,10260.94,9421.9
06/04/2025 04:30 - 06/04/2025 04:45,BZN|NL,10259.83,9331.35
06/04/2025 04:45 - 06/04/2025 05:00,BZN|NL,10259.75,9267.03
06/04/2025 05:00 - 06/04/2025 05:15,BZN|NL,10372.05,9279.26
06/04/2025 05:15 - 06/04/2025 05:30,BZN|NL,10368.75,9289.54
06/04/2025 05:30 - 06/04/2025 05:45,BZN|NL,10362.4,9302.76
06/04/2025 05:45 - 06/04/2025 06:00,BZN|NL,10473.23,9307.03
06/04/2025 06:00 - 06/04/2025 06:15,BZN|NL,10626.1,9384.63
06/04/2025 06:15 - 06/04/2025 06:30,BZN|NL,10710.9,9481.6
06/04/2025 06:30 - 06/04/2025 06:45,BZN|NL,10769.4,9434.27
06/04/2025 06:45 - 06/04/2025 07:00,BZN|NL,10851.41,9499.82
06/04/2025 07:00 - 06/04/2025 07:15,BZN|NL,10874.69,9578.17
06/04/2025 07:15 - 06/04/2025 07:30,BZN|NL,10839.99,9587.53
06/04/2025 07:30 - 06/04/2025 07:45,BZN|NL,10796.27,9577
06/04/2025 07:45 - 06/04/2025 08:00,BZN|NL,10834.84,9572.02
06/04/2025 08:00 - 06/04/2025 08:15,BZN|NL,10818.09,9517.01
06/04/2025 08:15 - 06/04/2025 08:30,BZN|NL,10725.66,9387.08
06/04/2025 08:30 - 06/04/2025 08:45,BZN|NL,10879.38,9398.65
06/04/2025 08:45 - 06/04/2025 09:00,BZN|NL,10976.5,9437.33
06/04/2025 09:00 - 06/04/2025 09:15,BZN|NL,10808.07,9505.57
06/04/2025 09:15 - 06/04/2025 09:30,BZN|NL,10824.07,9529.81
06/04/2025 09:30 - 06/04/2025 09:45,BZN|NL,10864.98,9543.23
06/04/2025 09:45 - 06/04/2025 10:00,BZN|NL,10911.97,9552.12
06/04/2025 10:00 - 06/04/2025 10:15,BZN|NL,10695.93,9623.45
06/04/2025 10:15 - 06/04/2025 10:30,BZN|NL,10670.53,9570.97
06/04/2025 10:30 - 06/04/2025 10:45,BZN|NL,10675.39,9536.63
06/04/2025 10:45 - 06/04/2025 11:00,BZN|NL,10729.55,9604.49
06/04/2025 11:00 - 06/04/2025 11:15,BZN|NL,10688.27,9674.21
06/04/2025 11:15 - 06/04/2025 11:30,BZN|NL,10689.18,9738.94
06/04/2025 11:30 - 06/04/2025 11:45,BZN|NL,10740.97,9737.04
06/04/2025 11:45 - 06/04/2025 12:00,BZN|NL,10857.75,9735.8
06/04/2025 12:00 - 06/04/2025 12:15,BZN|NL,10817.02,9760.22
06/04/2025 12:15 - 06/04/2025 12:30,BZN|NL,10923.77,9781.4
06/04/2025 12:30 - 06/04/2025 12:45,BZN|NL,10865.45,9757.73
06/04/2025 12:45 - 06/04/2025 13:00,BZN|NL,11031.21,9755.89
06/04/2025 13:00 - 06/04/2025 13:15,BZN|NL,11090.25,9663.22
06/04/2025 13:15 - 06/04/2025 13:30,BZN|NL,11136.08,9697.62
06/04/2025 13:30 - 06/04/2025 13:45,BZN|NL,11209.71,9521.2
06/04/2025 13:45 - 06/04/2025 14:00,BZN|NL,11148.13,9572.12
06/04/2025 14:00 - 06/04/2025 14:15,BZN|NL,11104.46,9630.49
06/04/2025 14:15 - 06/04/2025 14:30,BZN|NL,11064.74,9548.08
06/04/2025 14:30 - 06/04/2025 14:45,BZN|NL,11082.61,9517.88
06/04/2025 14:45 - 06/04/2025 15:00,BZN|NL,11022.31,9572.17
06/04/2025 15:00 - 06/04/2025 15:15,BZN|NL,11034.98,9382.28
06/04/2025 15:15 - 06/04/2025 15:30,BZN|NL,10969.93,9221.35
06/04/2025 15:30 - 06/04/2025 15:45,BZN|NL,10836.31,9152.9
06/04/2025 15:45 - 06/04/2025 16:00,BZN|NL,10661.97,9171.1
06/04/2025 16:00 - 06/04/2025 16:15,BZN|NL,10723.91,9232.21
06/04/2025 16:15 - 06/04/2025 16:30,BZN|NL,10879.46,9321.68
06/04/2025 16:30 - 06/04/2025 16:45,BZN|NL,10872.27,9336.61
06/04/2025 16:45 - 06/04/2025 17:00,BZN|NL,10950.1,9305.68
06/04/2025 17:00 - 06/04/2025 17:15,BZN|NL,11386.31,9349.85
06/04/2025 17:15 - 06/04/2025 17:30,BZN|NL,11507.99,9450.14
06/04/2025 17:30 - 06/04/2025 17:45,BZN|NL,11615.94,9740.05
06/04/2025 17:45 - 06/04/2025 18:00,BZN|NL,11704.38,10052.84
06/04/2025 18:00 - 06/04/2025 18:15,BZN|NL,11902.21,10411.12
06/04/2025 18:15 - 06/04/2025 18:30,BZN|NL,11816.16,10897.8
06/04/2025 18:30 - 06/04/2025 18:45,BZN|NL,11986.94,11343.74
06/04/2025 18:45 - 06/04/2025 19:00,BZN|NL,12041.22,11772.43
06/04/2025 19:00 - 06/04/2025 19:15,BZN|NL,12216.33,12085.17
06/04/2025 19:15 - 06/04/2025 19:30,BZN|NL,12311.16,12372.24
06/04/2025 19:30 - 06/04/2025 19:45,BZN|NL,12514.97,12564.12
06/04/2025 19:45 - 06/04/2025 20:00,BZN|NL,12788.58,12667.74
06/04/2025 20:00 - 06/04/2025 20:15,BZN|NL,13110.08,12753.56
06/04/2025 20:15 - 06/04/2025 20:30,BZN|NL,13180.51,12788.72
06/04/2025 20:30 - 06/04/2025 20:45,BZN|NL,13254.76,12719.33
06/04/2025 20:45 - 06/04/2025 21:00,BZN|NL,13204.73,12595.41
06/04/2025 21:00 - 06/04/2025 21:15,BZN|NL,13106.16,12448.47
06/04/2025 21:15 - 06/04/2025 21:30,BZN|NL,13013.88,12352.84
06/04/2025 21:30 - 06/04/2025 21:45,BZN|NL,12929.98,12270.9
06/04/2025 21:45 - 06/04/2025 22:00,BZN|NL,12802.18,12175.71
06/04/2025 22:00 - 06/04/2025 22:15,BZN|NL,12565.66,11915.49
06/04/2025 22:15 - 06/04/2025 22:30,BZN|NL,12387.34,11805.46
06/04/2025 22:30 - 06/04/2025 22:45,BZN|NL,12191.78,11663.54
06/04/2025 22:45 - 06/04/2025 23:00,BZN|NL,12051.54,11590.66
06/04/2025 23:00 - 06/04/2025 23:15,BZN|NL,11968.1,11407.75
06/04/2025 23:15 - 06/04/2025 23:30,BZN|NL,11824.03,11288.48
06/04/2025 23:30 - 06/04/2025 23:45,BZN|NL,11558.64,11183.36
